09:17:15 | Device: cuda
09:17:15 | GPU   : NVIDIA RTX A5000
09:17:15 | VRAM  : 25.8 GB
09:17:15 | Loading data ...
09:19:14 | Building model ...
09:19:23 | Optimizer groups: LoRA=392 tensors, custom=20 tensors
09:19:23 | ======================================================================
09:19:23 |   batch_size=8  grad_accum=4  eff_batch=32
09:19:23 |   lm_seq_len=192  lm_loss_weight=0.3
09:19:23 |   epochs_cls=3  epochs_joint=2
09:19:23 |   lr=5e-05  lora_rank=64
09:19:23 |   steps/epoch=18112  total_steps=90560
09:19:23 |   logs → ./runs/intern_exp2\logs
09:19:23 | ======================================================================
09:19:23 |   Ep    Stage   TrLoss   TrAcc   VaLoss   VaAcc   VaAUC  Best
09:19:23 | ======================================================================
17:30:22 | Ep 2 | Step 15600/18112 | Loss 0.6113 | Cls 0.6113
17:31:33 | Ep 2 | Step 15800/18112 | Loss 0.4662 | Cls 0.4662
17:32:44 | Ep 2 | Step 16000/18112 | Loss 0.4490 | Cls 0.4490
17:33:56 | Ep 2 | Step 16200/18112 | Loss 0.3432 | Cls 0.3432
17:35:07 | Ep 2 | Step 16400/18112 | Loss 0.4804 | Cls 0.4804
17:36:18 | Ep 2 | Step 16600/18112 | Loss 0.4841 | Cls 0.4841
17:37:29 | Ep 2 | Step 16800/18112 | Loss 0.5782 | Cls 0.5782
17:38:41 | Ep 2 | Step 17000/18112 | Loss 0.5592 | Cls 0.5592
17:39:52 | Ep 2 | Step 17200/18112 | Loss 0.5756 | Cls 0.5756
17:41:03 | Ep 2 | Step 17400/18112 | Loss 0.6181 | Cls 0.6181
17:42:15 | Ep 2 | Step 17600/18112 | Loss 0.4300 | Cls 0.4300
17:43:26 | Ep 2 | Step 17800/18112 | Loss 0.4037 | Cls 0.4037
17:44:37 | Ep 2 | Step 18000/18112 | Loss 0.4133 | Cls 0.4133
17:52:41 |    2 cls_only   0.5657  0.7237   0.5004  0.7857  0.9004     *
17:52:47 |   Saved: ./runs/intern_exp2\checkpoints\ep002.pth
17:52:54 |   Saved: ./runs/intern_exp2\checkpoints\best.pth
13:06:32 | Device: cuda
13:06:32 | GPU   : NVIDIA RTX A5000
13:06:32 | VRAM  : 25.8 GB
13:06:32 | Loading data ...
13:08:20 | Building model ...
13:08:25 | Optimizer groups: LoRA=392 tensors, custom=20 tensors
13:08:27 | Resumed from epoch 2, best AUC=0.9004
13:08:27 | ======================================================================
13:08:27 |   batch_size=8  grad_accum=4  eff_batch=32
13:08:27 |   lm_seq_len=192  lm_loss_weight=0.3
13:08:27 |   epochs_cls=3  epochs_joint=2
13:08:27 |   lr=5e-05  lora_rank=64
13:08:27 |   steps/epoch=18112  total_steps=90560
13:08:27 |   logs → ./runs/intern_exp2\logs
13:08:27 | ======================================================================
13:08:27 |   Ep    Stage   TrLoss   TrAcc   VaLoss   VaAcc   VaAUC  Best
13:08:27 | ======================================================================
13:32:47 | Ep 3 | Step 0/18112 | Loss 0.6477 | Cls 0.6477
13:33:57 | Ep 3 | Step 200/18112 | Loss 0.4375 | Cls 0.4375
13:35:08 | Ep 3 | Step 400/18112 | Loss 0.4365 | Cls 0.4365
13:36:19 | Ep 3 | Step 600/18112 | Loss 0.5994 | Cls 0.5994
13:37:30 | Ep 3 | Step 800/18112 | Loss 0.6762 | Cls 0.6762
13:38:42 | Ep 3 | Step 1000/18112 | Loss 0.4373 | Cls 0.4373
13:39:53 | Ep 3 | Step 1200/18112 | Loss 0.6173 | Cls 0.6173
13:41:05 | Ep 3 | Step 1400/18112 | Loss 0.5608 | Cls 0.5608
13:42:16 | Ep 3 | Step 1600/18112 | Loss 0.3684 | Cls 0.3684
13:43:27 | Ep 3 | Step 1800/18112 | Loss 0.7268 | Cls 0.7268
13:44:39 | Ep 3 | Step 2000/18112 | Loss 0.4798 | Cls 0.4798
13:45:50 | Ep 3 | Step 2200/18112 | Loss 0.5113 | Cls 0.5113
13:47:02 | Ep 3 | Step 2400/18112 | Loss 0.4379 | Cls 0.4379
13:48:13 | Ep 3 | Step 2600/18112 | Loss 0.6960 | Cls 0.6960
13:49:24 | Ep 3 | Step 2800/18112 | Loss 0.5802 | Cls 0.5802
13:50:36 | Ep 3 | Step 3000/18112 | Loss 0.4801 | Cls 0.4801
13:51:47 | Ep 3 | Step 3200/18112 | Loss 0.6507 | Cls 0.6507
13:52:59 | Ep 3 | Step 3400/18112 | Loss 0.4771 | Cls 0.4771
13:54:10 | Ep 3 | Step 3600/18112 | Loss 0.6255 | Cls 0.6255
13:55:21 | Ep 3 | Step 3800/18112 | Loss 0.4479 | Cls 0.4479
13:56:33 | Ep 3 | Step 4000/18112 | Loss 0.6143 | Cls 0.6143
13:57:44 | Ep 3 | Step 4200/18112 | Loss 0.5696 | Cls 0.5696
13:58:56 | Ep 3 | Step 4400/18112 | Loss 0.7042 | Cls 0.7042
14:00:07 | Ep 3 | Step 4600/18112 | Loss 0.5332 | Cls 0.5332
14:01:18 | Ep 3 | Step 4800/18112 | Loss 0.4126 | Cls 0.4126
14:02:30 | Ep 3 | Step 5000/18112 | Loss 0.6001 | Cls 0.6001
14:03:41 | Ep 3 | Step 5200/18112 | Loss 0.4949 | Cls 0.4949
14:04:53 | Ep 3 | Step 5400/18112 | Loss 0.7281 | Cls 0.7281
14:06:04 | Ep 3 | Step 5600/18112 | Loss 0.6472 | Cls 0.6472
14:07:16 | Ep 3 | Step 5800/18112 | Loss 0.5034 | Cls 0.5034
14:08:27 | Ep 3 | Step 6000/18112 | Loss 0.4510 | Cls 0.4510
14:09:38 | Ep 3 | Step 6200/18112 | Loss 0.4766 | Cls 0.4766
14:10:50 | Ep 3 | Step 6400/18112 | Loss 0.4663 | Cls 0.4663
14:12:01 | Ep 3 | Step 6600/18112 | Loss 0.5403 | Cls 0.5403
14:13:12 | Ep 3 | Step 6800/18112 | Loss 0.5521 | Cls 0.5521
14:14:24 | Ep 3 | Step 7000/18112 | Loss 0.5089 | Cls 0.5089
14:15:35 | Ep 3 | Step 7200/18112 | Loss 0.3758 | Cls 0.3758
14:16:46 | Ep 3 | Step 7400/18112 | Loss 0.3376 | Cls 0.3376
14:17:58 | Ep 3 | Step 7600/18112 | Loss 0.6229 | Cls 0.6229
14:19:09 | Ep 3 | Step 7800/18112 | Loss 0.6561 | Cls 0.6561
14:20:20 | Ep 3 | Step 8000/18112 | Loss 0.5679 | Cls 0.5679
14:21:32 | Ep 3 | Step 8200/18112 | Loss 0.3472 | Cls 0.3472
14:22:43 | Ep 3 | Step 8400/18112 | Loss 0.5722 | Cls 0.5722
14:23:54 | Ep 3 | Step 8600/18112 | Loss 0.5919 | Cls 0.5919
14:25:06 | Ep 3 | Step 8800/18112 | Loss 0.5220 | Cls 0.5220
14:26:17 | Ep 3 | Step 9000/18112 | Loss 0.5311 | Cls 0.5311
14:27:28 | Ep 3 | Step 9200/18112 | Loss 0.5392 | Cls 0.5392
14:28:40 | Ep 3 | Step 9400/18112 | Loss 0.6325 | Cls 0.6325
14:29:51 | Ep 3 | Step 9600/18112 | Loss 0.6101 | Cls 0.6101
14:31:02 | Ep 3 | Step 9800/18112 | Loss 0.9413 | Cls 0.9413
14:32:14 | Ep 3 | Step 10000/18112 | Loss 0.5769 | Cls 0.5769
14:33:25 | Ep 3 | Step 10200/18112 | Loss 0.5978 | Cls 0.5978
14:34:37 | Ep 3 | Step 10400/18112 | Loss 0.8232 | Cls 0.8232
14:35:48 | Ep 3 | Step 10600/18112 | Loss 0.5128 | Cls 0.5128
14:36:59 | Ep 3 | Step 10800/18112 | Loss 0.5163 | Cls 0.5163
14:38:11 | Ep 3 | Step 11000/18112 | Loss 0.4997 | Cls 0.4997
14:39:22 | Ep 3 | Step 11200/18112 | Loss 0.4850 | Cls 0.4850
14:40:33 | Ep 3 | Step 11400/18112 | Loss 0.6717 | Cls 0.6717
14:41:45 | Ep 3 | Step 11600/18112 | Loss 0.5229 | Cls 0.5229
14:42:56 | Ep 3 | Step 11800/18112 | Loss 0.5096 | Cls 0.5096
14:44:08 | Ep 3 | Step 12000/18112 | Loss 0.4149 | Cls 0.4149
14:45:19 | Ep 3 | Step 12200/18112 | Loss 0.9595 | Cls 0.9595
14:46:30 | Ep 3 | Step 12400/18112 | Loss 0.5378 | Cls 0.5378
14:47:42 | Ep 3 | Step 12600/18112 | Loss 0.5700 | Cls 0.5700
14:48:53 | Ep 3 | Step 12800/18112 | Loss 0.5666 | Cls 0.5666
14:50:05 | Ep 3 | Step 13000/18112 | Loss 0.6806 | Cls 0.6806
14:51:16 | Ep 3 | Step 13200/18112 | Loss 0.6950 | Cls 0.6950
14:52:27 | Ep 3 | Step 13400/18112 | Loss 0.4482 | Cls 0.4482
14:53:39 | Ep 3 | Step 13600/18112 | Loss 0.4746 | Cls 0.4746
14:54:50 | Ep 3 | Step 13800/18112 | Loss 0.3061 | Cls 0.3061
14:56:01 | Ep 3 | Step 14000/18112 | Loss 0.5651 | Cls 0.5651
14:57:13 | Ep 3 | Step 14200/18112 | Loss 0.8064 | Cls 0.8064
14:58:24 | Ep 3 | Step 14400/18112 | Loss 0.4701 | Cls 0.4701
14:59:35 | Ep 3 | Step 14600/18112 | Loss 0.7268 | Cls 0.7268
15:00:47 | Ep 3 | Step 14800/18112 | Loss 0.6431 | Cls 0.6431
15:01:58 | Ep 3 | Step 15000/18112 | Loss 0.4649 | Cls 0.4649
15:03:09 | Ep 3 | Step 15200/18112 | Loss 0.4398 | Cls 0.4398
15:04:21 | Ep 3 | Step 15400/18112 | Loss 0.3841 | Cls 0.3841
15:05:32 | Ep 3 | Step 15600/18112 | Loss 0.2961 | Cls 0.2961
15:06:43 | Ep 3 | Step 15800/18112 | Loss 0.3377 | Cls 0.3377
15:07:55 | Ep 3 | Step 16000/18112 | Loss 0.7670 | Cls 0.7670
15:09:06 | Ep 3 | Step 16200/18112 | Loss 0.6460 | Cls 0.6460
15:10:18 | Ep 3 | Step 16400/18112 | Loss 0.3991 | Cls 0.3991
15:11:29 | Ep 3 | Step 16600/18112 | Loss 0.4241 | Cls 0.4241
15:12:40 | Ep 3 | Step 16800/18112 | Loss 0.4816 | Cls 0.4816
15:13:52 | Ep 3 | Step 17000/18112 | Loss 0.7876 | Cls 0.7876
15:15:03 | Ep 3 | Step 17200/18112 | Loss 0.8589 | Cls 0.8589
15:16:14 | Ep 3 | Step 17400/18112 | Loss 0.5449 | Cls 0.5449
15:17:26 | Ep 3 | Step 17600/18112 | Loss 0.5194 | Cls 0.5194
15:18:37 | Ep 3 | Step 17800/18112 | Loss 0.6712 | Cls 0.6712
15:19:48 | Ep 3 | Step 18000/18112 | Loss 0.3822 | Cls 0.3822
15:27:58 |    3 cls_only   0.5358  0.7526   0.5268  0.7675  0.9183     *
15:28:04 |   Saved: ./runs/intern_exp2\checkpoints\ep003.pth
15:28:11 |   Saved: ./runs/intern_exp2\checkpoints\best.pth
15:56:14 | Ep 4 | Step 0/18112 | Loss 1.9185 | Cls 0.7711 | LM 3.8246
15:58:36 | Ep 4 | Step 200/18112 | Loss 0.9123 | Cls 0.5045 | LM 1.3592
16:01:01 | Ep 4 | Step 400/18112 | Loss 0.9908 | Cls 0.7638 | LM 0.7566
16:03:25 | Ep 4 | Step 600/18112 | Loss 0.7294 | Cls 0.3595 | LM 1.2330
16:05:49 | Ep 4 | Step 800/18112 | Loss 0.8507 | Cls 0.5001 | LM 1.1687
16:08:13 | Ep 4 | Step 1000/18112 | Loss 1.0884 | Cls 0.7828 | LM 1.0187
16:10:38 | Ep 4 | Step 1200/18112 | Loss 0.3612 | Cls 0.3265 | LM 0.1157
16:13:02 | Ep 4 | Step 1400/18112 | Loss 1.0836 | Cls 0.7158 | LM 1.2259
16:15:26 | Ep 4 | Step 1600/18112 | Loss 0.9704 | Cls 0.7053 | LM 0.8837
16:17:50 | Ep 4 | Step 1800/18112 | Loss 0.7462 | Cls 0.4355 | LM 1.0354
16:20:14 | Ep 4 | Step 2000/18112 | Loss 0.7801 | Cls 0.3875 | LM 1.3089
16:22:39 | Ep 4 | Step 2200/18112 | Loss 0.7814 | Cls 0.4785 | LM 1.0096
16:25:03 | Ep 4 | Step 2400/18112 | Loss 0.8242 | Cls 0.5294 | LM 0.9828
16:27:27 | Ep 4 | Step 2600/18112 | Loss 0.6462 | Cls 0.4479 | LM 0.6610
16:29:51 | Ep 4 | Step 2800/18112 | Loss 0.7333 | Cls 0.4138 | LM 1.0649
16:32:16 | Ep 4 | Step 3000/18112 | Loss 0.5697 | Cls 0.3428 | LM 0.7564
16:34:40 | Ep 4 | Step 3200/18112 | Loss 0.7103 | Cls 0.4267 | LM 0.9453
16:37:04 | Ep 4 | Step 3400/18112 | Loss 0.6513 | Cls 0.2978 | LM 1.1783
16:39:28 | Ep 4 | Step 3600/18112 | Loss 1.0286 | Cls 0.7479 | LM 0.9355
16:41:53 | Ep 4 | Step 3800/18112 | Loss 0.5941 | Cls 0.3622 | LM 0.7731
16:44:17 | Ep 4 | Step 4000/18112 | Loss 0.5158 | Cls 0.4713 | LM 0.1486
16:46:41 | Ep 4 | Step 4200/18112 | Loss 0.6719 | Cls 0.4127 | LM 0.8637
16:49:05 | Ep 4 | Step 4400/18112 | Loss 0.4741 | Cls 0.4362 | LM 0.1264
16:51:30 | Ep 4 | Step 4600/18112 | Loss 0.8355 | Cls 0.6443 | LM 0.6375
16:53:54 | Ep 4 | Step 4800/18112 | Loss 0.8688 | Cls 0.6182 | LM 0.8352
16:56:18 | Ep 4 | Step 5000/18112 | Loss 0.5789 | Cls 0.3502 | LM 0.7624
16:58:42 | Ep 4 | Step 5200/18112 | Loss 0.5974 | Cls 0.3258 | LM 0.9053
17:01:07 | Ep 4 | Step 5400/18112 | Loss 0.6755 | Cls 0.4488 | LM 0.7557
17:03:31 | Ep 4 | Step 5600/18112 | Loss 0.8493 | Cls 0.5829 | LM 0.8883
17:05:55 | Ep 4 | Step 5800/18112 | Loss 0.5994 | Cls 0.3744 | LM 0.7498
17:08:20 | Ep 4 | Step 6000/18112 | Loss 0.7143 | Cls 0.4910 | LM 0.7441
17:10:44 | Ep 4 | Step 6200/18112 | Loss 0.4257 | Cls 0.4020 | LM 0.0791
17:13:08 | Ep 4 | Step 6400/18112 | Loss 0.6345 | Cls 0.4368 | LM 0.6592
17:15:32 | Ep 4 | Step 6600/18112 | Loss 0.7294 | Cls 0.5107 | LM 0.7289
17:17:57 | Ep 4 | Step 6800/18112 | Loss 0.6457 | Cls 0.4583 | LM 0.6248
17:20:21 | Ep 4 | Step 7000/18112 | Loss 0.6985 | Cls 0.4520 | LM 0.8217
17:22:45 | Ep 4 | Step 7200/18112 | Loss 1.0918 | Cls 0.7014 | LM 1.3013
17:25:09 | Ep 4 | Step 7400/18112 | Loss 0.8384 | Cls 0.4434 | LM 1.3166
17:27:34 | Ep 4 | Step 7600/18112 | Loss 0.9650 | Cls 0.7670 | LM 0.6597
17:29:58 | Ep 4 | Step 7800/18112 | Loss 0.6144 | Cls 0.3461 | LM 0.8942
17:32:22 | Ep 4 | Step 8000/18112 | Loss 0.6604 | Cls 0.4635 | LM 0.6563
17:34:46 | Ep 4 | Step 8200/18112 | Loss 0.6067 | Cls 0.3928 | LM 0.7130
10:34:19 | Device: cuda
10:34:19 | GPU   : NVIDIA RTX A5000
10:34:19 | VRAM  : 25.8 GB
10:34:19 | Loading data ...
10:36:17 | Building model ...
10:36:27 | Optimizer groups: LoRA=392 tensors, custom=20 tensors
10:36:31 | Resumed from epoch 3, best AUC=0.9183
10:36:31 | ======================================================================
10:36:31 |   batch_size=8  grad_accum=4  eff_batch=32
10:36:31 |   lm_seq_len=192  lm_loss_weight=0.3
10:36:31 |   epochs_cls=3  epochs_joint=2
10:36:31 |   lr=5e-05  lora_rank=64
10:36:31 |   steps/epoch=18112  total_steps=90560
10:36:31 |   logs → ./runs/intern_exp2\logs
10:36:31 | ======================================================================
10:36:31 |   Ep    Stage   TrLoss   TrAcc   VaLoss   VaAcc   VaAUC  Best
10:36:31 | ======================================================================
11:02:18 | Ep 4 | Step 0/18112 | Loss 1.3888 | Cls 0.3785 | LM 3.3675
11:04:41 | Ep 4 | Step 200/18112 | Loss 0.9029 | Cls 0.4359 | LM 1.5568
11:07:05 | Ep 4 | Step 400/18112 | Loss 1.0023 | Cls 0.6793 | LM 1.0769
11:09:29 | Ep 4 | Step 600/18112 | Loss 0.6274 | Cls 0.3466 | LM 0.9361
11:11:53 | Ep 4 | Step 800/18112 | Loss 0.7812 | Cls 0.4638 | LM 1.0578
11:14:17 | Ep 4 | Step 1000/18112 | Loss 0.7160 | Cls 0.4206 | LM 0.9845
11:16:41 | Ep 4 | Step 1200/18112 | Loss 0.6889 | Cls 0.4258 | LM 0.8770
11:19:06 | Ep 4 | Step 1400/18112 | Loss 1.0676 | Cls 0.7670 | LM 1.0018
11:21:30 | Ep 4 | Step 1600/18112 | Loss 0.5578 | Cls 0.3133 | LM 0.8147
11:23:54 | Ep 4 | Step 1800/18112 | Loss 0.8203 | Cls 0.5696 | LM 0.8358
11:26:18 | Ep 4 | Step 2000/18112 | Loss 0.8438 | Cls 0.5704 | LM 0.9114
11:28:41 | Ep 4 | Step 2200/18112 | Loss 0.9339 | Cls 0.4174 | LM 1.7216
11:31:05 | Ep 4 | Step 2400/18112 | Loss 0.5898 | Cls 0.5482 | LM 0.1387
11:33:29 | Ep 4 | Step 2600/18112 | Loss 0.6960 | Cls 0.5056 | LM 0.6346
11:35:53 | Ep 4 | Step 2800/18112 | Loss 0.9647 | Cls 0.6662 | LM 0.9948
11:38:16 | Ep 4 | Step 3000/18112 | Loss 0.9666 | Cls 0.6500 | LM 1.0551
11:40:40 | Ep 4 | Step 3200/18112 | Loss 0.6782 | Cls 0.5208 | LM 0.5247
11:43:04 | Ep 4 | Step 3400/18112 | Loss 0.7717 | Cls 0.5185 | LM 0.8440
11:45:28 | Ep 4 | Step 3600/18112 | Loss 0.8075 | Cls 0.5510 | LM 0.8553
11:47:52 | Ep 4 | Step 3800/18112 | Loss 0.8055 | Cls 0.6218 | LM 0.6124
11:50:16 | Ep 4 | Step 4000/18112 | Loss 0.6408 | Cls 0.4452 | LM 0.6521
11:52:39 | Ep 4 | Step 4200/18112 | Loss 0.6971 | Cls 0.3986 | LM 0.9949
11:55:03 | Ep 4 | Step 4400/18112 | Loss 0.6601 | Cls 0.3422 | LM 1.0597
11:57:27 | Ep 4 | Step 4600/18112 | Loss 0.9786 | Cls 0.6977 | LM 0.9365
11:59:51 | Ep 4 | Step 4800/18112 | Loss 0.7064 | Cls 0.4064 | LM 1.0000
12:02:14 | Ep 4 | Step 5000/18112 | Loss 0.7891 | Cls 0.5633 | LM 0.7528
12:04:38 | Ep 4 | Step 5200/18112 | Loss 0.6561 | Cls 0.4037 | LM 0.8412
12:07:02 | Ep 4 | Step 5400/18112 | Loss 0.6891 | Cls 0.4438 | LM 0.8175
12:09:25 | Ep 4 | Step 5600/18112 | Loss 0.5889 | Cls 0.3474 | LM 0.8050
12:11:49 | Ep 4 | Step 5800/18112 | Loss 0.9043 | Cls 0.6116 | LM 0.9756
12:14:13 | Ep 4 | Step 6000/18112 | Loss 0.5600 | Cls 0.3762 | LM 0.6126
12:16:37 | Ep 4 | Step 6200/18112 | Loss 0.6396 | Cls 0.4050 | LM 0.7822
12:19:01 | Ep 4 | Step 6400/18112 | Loss 0.9192 | Cls 0.5331 | LM 1.2872
12:21:25 | Ep 4 | Step 6600/18112 | Loss 0.9409 | Cls 0.5717 | LM 1.2305
12:23:50 | Ep 4 | Step 6800/18112 | Loss 0.5267 | Cls 0.3388 | LM 0.6262
12:26:14 | Ep 4 | Step 7000/18112 | Loss 0.8073 | Cls 0.5348 | LM 0.9082
12:28:38 | Ep 4 | Step 7200/18112 | Loss 0.8171 | Cls 0.5253 | LM 0.9724
12:31:03 | Ep 4 | Step 7400/18112 | Loss 0.4815 | Cls 0.2587 | LM 0.7424
12:33:27 | Ep 4 | Step 7600/18112 | Loss 0.7962 | Cls 0.5609 | LM 0.7843
12:35:51 | Ep 4 | Step 7800/18112 | Loss 0.6520 | Cls 0.3998 | LM 0.8408
12:38:15 | Ep 4 | Step 8000/18112 | Loss 0.6984 | Cls 0.4682 | LM 0.7673
12:40:39 | Ep 4 | Step 8200/18112 | Loss 0.7437 | Cls 0.5167 | LM 0.7567
12:43:03 | Ep 4 | Step 8400/18112 | Loss 0.6316 | Cls 0.4002 | LM 0.7713
12:45:27 | Ep 4 | Step 8600/18112 | Loss 0.7087 | Cls 0.4468 | LM 0.8729
12:47:51 | Ep 4 | Step 8800/18112 | Loss 0.8088 | Cls 0.5547 | LM 0.8472
12:50:15 | Ep 4 | Step 9000/18112 | Loss 0.7952 | Cls 0.6103 | LM 0.6164
12:52:39 | Ep 4 | Step 9200/18112 | Loss 0.7922 | Cls 0.6063 | LM 0.6197
12:55:02 | Ep 4 | Step 9400/18112 | Loss 0.9993 | Cls 0.6561 | LM 1.1439
12:57:26 | Ep 4 | Step 9600/18112 | Loss 0.5785 | Cls 0.3284 | LM 0.8337
12:59:50 | Ep 4 | Step 9800/18112 | Loss 0.9454 | Cls 0.7443 | LM 0.6705
13:02:14 | Ep 4 | Step 10000/18112 | Loss 0.7566 | Cls 0.5658 | LM 0.6360
13:04:37 | Ep 4 | Step 10200/18112 | Loss 0.7671 | Cls 0.5144 | LM 0.8422
13:07:01 | Ep 4 | Step 10400/18112 | Loss 0.7649 | Cls 0.5545 | LM 0.7012
13:09:25 | Ep 4 | Step 10600/18112 | Loss 0.3494 | Cls 0.3193 | LM 0.1001
13:11:49 | Ep 4 | Step 10800/18112 | Loss 0.9717 | Cls 0.6273 | LM 1.1480
13:14:13 | Ep 4 | Step 11000/18112 | Loss 0.9825 | Cls 0.7218 | LM 0.8689
13:16:36 | Ep 4 | Step 11200/18112 | Loss 0.9440 | Cls 0.6857 | LM 0.8612
13:19:00 | Ep 4 | Step 11400/18112 | Loss 0.6745 | Cls 0.4423 | LM 0.7738
13:21:24 | Ep 4 | Step 11600/18112 | Loss 0.8093 | Cls 0.5826 | LM 0.7556
13:23:48 | Ep 4 | Step 11800/18112 | Loss 0.3648 | Cls 0.3401 | LM 0.0825
13:26:11 | Ep 4 | Step 12000/18112 | Loss 0.6965 | Cls 0.4453 | LM 0.8374
13:28:35 | Ep 4 | Step 12200/18112 | Loss 0.5927 | Cls 0.4204 | LM 0.5742
13:30:59 | Ep 4 | Step 12400/18112 | Loss 0.7147 | Cls 0.4596 | LM 0.8501
13:33:23 | Ep 4 | Step 12600/18112 | Loss 0.4706 | Cls 0.4450 | LM 0.0854
13:35:47 | Ep 4 | Step 12800/18112 | Loss 0.8724 | Cls 0.6574 | LM 0.7165
13:38:10 | Ep 4 | Step 13000/18112 | Loss 0.8528 | Cls 0.6438 | LM 0.6967
13:40:34 | Ep 4 | Step 13200/18112 | Loss 0.5958 | Cls 0.3506 | LM 0.8173
13:42:58 | Ep 4 | Step 13400/18112 | Loss 0.9983 | Cls 0.7987 | LM 0.6655
13:45:22 | Ep 4 | Step 13600/18112 | Loss 0.8664 | Cls 0.5185 | LM 1.1597
13:47:46 | Ep 4 | Step 13800/18112 | Loss 0.7412 | Cls 0.4819 | LM 0.8644
13:50:09 | Ep 4 | Step 14000/18112 | Loss 0.7705 | Cls 0.4965 | LM 0.9134
13:52:33 | Ep 4 | Step 14200/18112 | Loss 0.6668 | Cls 0.4317 | LM 0.7838
13:54:57 | Ep 4 | Step 14400/18112 | Loss 0.7016 | Cls 0.5635 | LM 0.4602
13:57:21 | Ep 4 | Step 14600/18112 | Loss 0.5122 | Cls 0.3096 | LM 0.6755
13:59:45 | Ep 4 | Step 14800/18112 | Loss 0.7239 | Cls 0.3506 | LM 1.2443
14:02:09 | Ep 4 | Step 15000/18112 | Loss 0.7819 | Cls 0.5713 | LM 0.7018
14:04:32 | Ep 4 | Step 15200/18112 | Loss 0.6517 | Cls 0.4467 | LM 0.6834
14:06:56 | Ep 4 | Step 15400/18112 | Loss 0.6788 | Cls 0.4547 | LM 0.7469
14:09:20 | Ep 4 | Step 15600/18112 | Loss 0.9979 | Cls 0.7539 | LM 0.8133
14:11:44 | Ep 4 | Step 15800/18112 | Loss 1.1372 | Cls 0.7166 | LM 1.4021
14:14:07 | Ep 4 | Step 16000/18112 | Loss 0.5299 | Cls 0.3679 | LM 0.5403
14:16:31 | Ep 4 | Step 16200/18112 | Loss 0.8274 | Cls 0.5664 | LM 0.8700
14:18:55 | Ep 4 | Step 16400/18112 | Loss 0.8145 | Cls 0.6114 | LM 0.6772
14:21:19 | Ep 4 | Step 16600/18112 | Loss 0.6992 | Cls 0.4483 | LM 0.8361
14:23:43 | Ep 4 | Step 16800/18112 | Loss 0.7786 | Cls 0.5158 | LM 0.8760
14:26:07 | Ep 4 | Step 17000/18112 | Loss 0.7619 | Cls 0.4776 | LM 0.9477
14:28:31 | Ep 4 | Step 17200/18112 | Loss 0.6346 | Cls 0.3753 | LM 0.8642
14:30:55 | Ep 4 | Step 17400/18112 | Loss 0.4966 | Cls 0.2624 | LM 0.7809
14:33:19 | Ep 4 | Step 17600/18112 | Loss 0.6865 | Cls 0.4514 | LM 0.7834
14:35:43 | Ep 4 | Step 17800/18112 | Loss 0.7403 | Cls 0.5623 | LM 0.5934
14:38:06 | Ep 4 | Step 18000/18112 | Loss 0.6373 | Cls 0.3896 | LM 0.8255
14:47:09 |    4    joint   0.7578  0.7762   0.5514  0.7625  0.9260     *
14:47:18 |   Saved: ./runs/intern_exp2\checkpoints\ep004.pth
14:47:24 |   Saved: ./runs/intern_exp2\checkpoints\best.pth
15:16:41 | Ep 5 | Step 0/18112 | Loss 0.5252 | Cls 0.3235 | LM 0.6724
15:19:03 | Ep 5 | Step 200/18112 | Loss 0.7725 | Cls 0.5595 | LM 0.7098
15:21:27 | Ep 5 | Step 400/18112 | Loss 0.8262 | Cls 0.4240 | LM 1.3406
15:23:51 | Ep 5 | Step 600/18112 | Loss 0.7494 | Cls 0.5179 | LM 0.7719
15:26:16 | Ep 5 | Step 800/18112 | Loss 1.0032 | Cls 0.8582 | LM 0.4834
15:28:40 | Ep 5 | Step 1000/18112 | Loss 0.6755 | Cls 0.4496 | LM 0.7530
15:31:04 | Ep 5 | Step 1200/18112 | Loss 0.6624 | Cls 0.4005 | LM 0.8729
15:33:28 | Ep 5 | Step 1400/18112 | Loss 0.5387 | Cls 0.3479 | LM 0.6360
15:35:52 | Ep 5 | Step 1600/18112 | Loss 0.6778 | Cls 0.4069 | LM 0.9030
15:38:17 | Ep 5 | Step 1800/18112 | Loss 0.9559 | Cls 0.6902 | LM 0.8856
15:40:41 | Ep 5 | Step 2000/18112 | Loss 0.7006 | Cls 0.5235 | LM 0.5902
15:43:05 | Ep 5 | Step 2200/18112 | Loss 0.8401 | Cls 0.6422 | LM 0.6597
15:45:29 | Ep 5 | Step 2400/18112 | Loss 0.3662 | Cls 0.3454 | LM 0.0693
15:47:53 | Ep 5 | Step 2600/18112 | Loss 0.7288 | Cls 0.4682 | LM 0.8688
15:50:17 | Ep 5 | Step 2800/18112 | Loss 0.6720 | Cls 0.4286 | LM 0.8114
15:52:41 | Ep 5 | Step 3000/18112 | Loss 0.5748 | Cls 0.2603 | LM 1.0485
15:55:06 | Ep 5 | Step 3200/18112 | Loss 0.6351 | Cls 0.4512 | LM 0.6131
15:57:30 | Ep 5 | Step 3400/18112 | Loss 0.6895 | Cls 0.4824 | LM 0.6905
15:59:54 | Ep 5 | Step 3600/18112 | Loss 0.7034 | Cls 0.4627 | LM 0.8023
16:02:18 | Ep 5 | Step 3800/18112 | Loss 0.6282 | Cls 0.5960 | LM 0.1073
16:04:43 | Ep 5 | Step 4000/18112 | Loss 0.7847 | Cls 0.5361 | LM 0.8287
